station,valid, tmpc ,  relh ,  mslp ,  p01m ,  vsby
NYC,2013-04-16 11:26,15.00,66.88,M,0.00,10.00
NYC,2013-04-16 11:51,15.60,64.35,1026.80,0.00,10.00
NYC,2013-04-16 12:51,15.60,64.35,1025.80,0.00,10.00
NYC,2013-04-16 13:51,16.10,64.46,1025.30,0.00,10.00
NYC,2013-04-16 14:51,16.10,67.11,1024.00,0.00,10.00
NYC,2013-04-16 15:51,15.60,69.29,1023.20,0.00,10.00
NYC,2013-04-16 16:51,15.60,69.29,1022.70,0.00,10.00
NYC,2013-04-16 17:51,16.10,67.11,1021.40,0.00,10.00
NYC,2013-04-16 18:51,15.60,69.29,1019.90,0.00,10.00
NYC,2013-04-16 19:51,15.00,72.01,1019.80,0.00,10.00
NYC,2013-04-16 20:51,15.00,74.96,1020.70,0.00,10.00
NYC,2013-04-16 21:51,16.10,72.22,1021.00,0.00,10.00
NYC,2013-04-16 22:51,16.10,69.86,1020.50,0.00,10.00
NYC,2013-04-16 23:51,16.10,69.86,1020.40,0.00,10.00
NYC,2013-04-17 00:51,16.10,72.22,1020.00,0.00,10.00
NYC,2013-04-17 01:51,16.70,69.51,1020.00,0.00,10.00
NYC,2013-04-17 02:51,16.70,72.33,1019.90,0.00,10.00
NYC,2013-04-17 03:15,16.70,72.33,M,0.00,10.00
NYC,2013-04-17 03:51,16.70,72.33,1019.70,0.00,10.00
NYC,2013-04-17 04:51,16.70,74.75,1019.80,0.00,10.00
NYC,2013-04-17 05:51,15.60,77.59,1019.90,0.00,10.00
NYC,2013-04-17 06:51,12.80,89.40,1021.30,0.51,10.00
NYC,2013-04-17 07:51,12.80,71.60,1022.90,0.00,10.00
NYC,2013-04-17 08:07,12.80,71.60,M,0.00,10.00
NYC,2013-04-17 08:51,13.30,69.30,1023.30,0.00,10.00
NYC,2013-04-17 09:51,13.90,61.81,1023.40,0.00,10.00
NYC,2013-04-17 10:51,15.60,55.39,1023.40,0.00,10.00
NYC,2013-04-17 11:51,17.80,44.64,1022.80,0.00,10.00
NYC,2013-04-17 12:51,20.00,37.32,1022.40,0.00,10.00
NYC,2013-04-17 13:51,20.00,35.79,1022.40,0.00,10.00
NYC,2013-04-17 14:51,20.60,30.81,1022.70,0.00,10.00
NYC,2013-04-17 15:51,21.10,29.87,1022.30,0.00,10.00
NYC,2013-04-17 16:51,20.60,28.49,1022.20,0.00,10.00
NYC,2013-04-17 17:51,21.10,27.62,1022.90,0.00,10.00
NYC,2013-04-17 18:51,18.90,29.25,1023.30,0.00,10.00
NYC,2013-04-17 19:51,17.80,30.01,1023.70,0.00,10.00
NYC,2013-04-17 20:51,16.10,44.16,1024.40,0.00,10.00
NYC,2013-04-17 21:51,14.40,49.26,1025.30,0.00,10.00
NYC,2013-04-17 22:51,13.90,45.11,1025.00,0.00,10.00
NYC,2013-04-17 23:51,14.40,42.14,1025.70,0.00,10.00
NYC,2013-04-18 00:51,13.90,43.53,1026.20,0.00,10.00
NYC,2013-04-18 01:51,12.80,50.58,1025.70,0.00,10.00
NYC,2013-04-18 02:51,12.20,52.61,1026.00,0.00,10.00
NYC,2013-04-18 03:51,11.70,56.34,1026.40,0.00,10.00
NYC,2013-04-18 04:51,10.60,65.48,1026.50,0.00,10.00
NYC,2013-04-18 05:51,10.60,68.28,1026.50,0.00,10.00
NYC,2013-04-18 06:51,10.60,68.28,1027.20,0.00,10.00
NYC,2013-04-18 07:51,11.10,68.86,1027.20,0.00,10.00
NYC,2013-04-18 08:51,13.30,48.95,1027.00,0.00,10.00
NYC,2013-04-18 09:51,14.40,40.37,1027.40,0.00,10.00
NYC,2013-04-18 10:51,14.40,43.67,1027.40,0.00,10.00
NYC,2013-04-18 11:51,14.40,42.14,1027.40,0.00,10.00
NYC,2013-04-18 12:51,13.90,50.88,1026.80,0.00,10.00
NYC,2013-04-18 13:51,13.30,57.14,1026.00,0.00,10.00
NYC,2013-04-18 14:51,13.90,57.29,1025.30,0.00,10.00
NYC,2013-04-18 15:11,13.90,59.31,M,0.00,10.00
NYC,2013-04-18 15:51,13.30,64.28,1024.60,0.00,10.00
NYC,2013-04-18 16:51,12.20,71.49,1024.00,0.25,10.00
NYC,2013-04-18 17:51,11.70,82.94,1023.50,0.00,8.00
NYC,2013-04-18 18:47,12.00,81.87,M,0.00,10.00
NYC,2013-04-18 18:51,12.20,80.25,1022.70,0.00,10.00
NYC,2013-04-18 19:51,12.20,83.00,1022.40,0.00,10.00
NYC,2013-04-18 20:51,12.80,83.08,1022.00,0.00,10.00
NYC,2013-04-18 21:21,12.80,83.08,M,0.00,10.00
NYC,2013-04-18 21:51,12.20,89.95,1021.10,0.00,9.00
NYC,2013-04-18 22:51,12.20,92.99,1020.20,0.00,6.00
NYC,2013-04-18 23:07,12.20,92.99,M,0.00,6.00
NYC,2013-04-18 23:51,12.20,96.76,1019.40,0.00,5.00
NYC,2013-04-19 00:10,12.20,96.76,M,0.00,2.00
NYC,2013-04-19 00:26,12.20,96.76,M,0.00,1.75
NYC,2013-04-19 00:51,12.80,96.14,1018.60,0.00,0.75
NYC,2013-04-19 01:24,12.80,96.14,M,0.00,1.75
NYC,2013-04-19 01:31,12.80,96.14,M,0.00,3.00
NYC,2013-04-19 01:51,12.80,96.14,1017.80,0.00,3.00
NYC,2013-04-19 02:09,12.80,96.14,M,0.00,4.00
NYC,2013-04-19 02:51,12.80,93.02,1017.10,0.00,6.00
NYC,2013-04-19 03:51,13.30,90.03,1015.90,0.00,6.00
NYC,2013-04-19 04:51,13.90,89.48,1015.50,0.00,6.00
NYC,2013-04-19 05:10,13.90,93.08,M,0.00,6.00
NYC,2013-04-19 05:51,14.40,90.11,1015.00,0.00,7.00
NYC,2013-04-19 06:51,13.90,93.08,1014.80,0.00,4.00
NYC,2013-04-19 07:14,15.00,86.69,M,0.00,6.00
NYC,2013-04-19 07:51,15.60,86.18,1014.80,0.00,8.00
NYC,2013-04-19 08:11,16.10,83.47,M,0.00,9.00
NYC,2013-04-19 08:20,16.10,83.47,M,0.00,9.00
NYC,2013-04-19 08:51,16.70,80.34,1014.20,0.00,9.00
NYC,2013-04-19 09:29,18.30,75.51,M,0.00,10.00
NYC,2013-04-19 09:36,17.20,77.83,M,0.00,10.00
NYC,2013-04-19 09:51,17.20,77.83,1013.50,0.00,10.00
NYC,2013-04-19 10:27,18.90,72.72,M,0.00,10.00
NYC,2013-04-19 10:34,20.00,67.91,M,0.00,10.00
NYC,2013-04-19 10:51,19.40,70.49,1012.60,0.00,10.00
NYC,2013-04-19 11:51,21.10,63.45,1011.50,0.00,10.00
NYC,2013-04-19 12:51,19.40,70.49,1010.70,0.00,10.00
NYC,2013-04-19 13:51,19.40,70.49,1009.60,0.00,10.00
NYC,2013-04-19 14:51,21.10,65.54,1008.10,0.00,10.00
NYC,2013-04-19 15:51,20.60,67.59,1006.30,0.00,10.00
NYC,2013-04-19 16:51,17.20,77.83,1006.00,0.00,10.00
NYC,2013-04-19 17:51,17.80,74.94,1005.90,0.00,10.00
NYC,2013-04-19 18:51,17.20,77.83,1005.40,0.00,10.00
NYC,2013-04-19 19:51,16.70,83.54,1004.60,0.00,10.00
NYC,2013-04-19 20:51,16.70,86.29,1004.40,0.00,10.00
NYC,2013-04-19 21:51,18.30,84.26,1004.10,0.00,10.00
NYC,2013-04-19 22:46,18.00,88.09,M,0.25,4.00
NYC,2013-04-19 22:51,18.30,87.00,1005.10,0.51,4.00
NYC,2013-04-19 23:01,18.30,87.00,M,0.00,10.00
NYC,2013-04-19 23:51,17.80,86.95,1004.10,0.51,6.00
NYC,2013-04-20 00:36,15.60,83.41,M,0.25,10.00
NYC,2013-04-20 00:51,15.00,80.64,1005.70,0.25,10.00
NYC,2013-04-20 01:04,13.90,83.21,M,0.00,9.00
NYC,2013-04-20 01:15,12.80,79.80,M,0.25,10.00
NYC,2013-04-20 01:28,12.20,80.25,M,0.25,10.00
NYC,2013-04-20 01:51,12.20,69.08,1006.30,0.25,10.00
NYC,2013-04-20 02:51,11.10,76.88,1007.00,0.00,7.00
NYC,2013-04-20 03:51,10.60,85.67,1007.10,1.02,6.00
NYC,2013-04-20 04:51,10.60,85.67,1007.70,0.25,10.00
NYC,2013-04-20 05:51,10.60,68.28,1009.90,0.00,10.00
NYC,2013-04-20 06:51,10.00,68.15,1010.90,0.00,10.00
NYC,2013-04-20 07:51,10.60,60.60,1011.70,0.00,10.00
NYC,2013-04-20 08:51,10.60,45.81,1011.80,0.00,10.00
NYC,2013-04-20 09:51,10.60,42.26,1013.20,0.00,10.00
NYC,2013-04-20 10:51,11.10,36.31,1014.60,0.00,10.00
NYC,2013-04-20 11:51,10.60,37.54,1015.30,0.00,10.00
NYC,2013-04-20 12:51,11.10,37.68,1014.90,0.00,10.00
NYC,2013-04-20 13:51,13.30,35.37,1014.60,0.00,10.00
NYC,2013-04-20 14:51,13.30,31.41,1014.90,0.00,10.00
NYC,2013-04-20 15:51,15.60,28.10,1015.20,0.00,10.00
NYC,2013-04-20 16:51,15.00,26.90,1015.90,0.00,10.00
NYC,2013-04-20 17:51,14.40,25.74,1017.00,0.00,10.00
NYC,2013-04-20 18:51,13.30,27.65,1018.20,0.00,10.00
NYC,2013-04-20 19:51,12.20,31.09,1019.70,0.00,10.00
NYC,2013-04-20 20:51,11.70,32.13,1021.30,0.00,10.00
NYC,2013-04-20 21:51,11.10,31.96,1023.20,0.00,10.00
NYC,2013-04-20 22:51,10.00,37.36,1024.40,0.00,10.00
NYC,2013-04-20 23:51,8.30,36.85,1025.90,0.00,10.00
NYC,2013-04-21 00:51,6.70,39.57,1027.10,0.00,10.00
NYC,2013-04-21 01:51,5.00,35.85,1028.10,0.00,10.00
NYC,2013-04-21 02:51,4.40,37.38,1028.70,0.00,10.00
NYC,2013-04-21 03:51,3.90,42.18,1029.40,0.00,10.00
NYC,2013-04-21 04:51,3.30,46.09,1030.10,0.00,10.00
NYC,2013-04-21 05:51,2.80,49.62,1031.20,0.00,10.00
NYC,2013-04-21 06:51,2.80,51.95,1032.50,0.00,10.00
NYC,2013-04-21 07:51,3.30,47.89,1033.60,0.00,10.00
NYC,2013-04-21 08:51,4.40,44.33,1034.10,0.00,10.00
NYC,2013-04-21 09:51,6.10,41.24,1034.80,0.00,10.00
NYC,2013-04-21 10:51,7.80,38.12,1035.30,0.00,10.00
NYC,2013-04-21 11:51,8.90,35.38,1035.40,0.00,10.00
NYC,2013-04-21 12:51,10.60,33.04,1035.10,0.00,10.00
NYC,2013-04-21 13:51,10.60,27.93,1035.00,0.00,10.00
NYC,2013-04-21 14:51,12.20,26.11,1034.60,0.00,10.00
NYC,2013-04-21 15:51,11.70,24.79,1034.10,0.00,10.00
NYC,2013-04-21 16:51,11.70,21.88,1034.30,0.00,10.00
NYC,2013-04-21 17:51,11.70,22.75,1034.60,0.00,10.00
NYC,2013-04-21 18:51,9.40,38.89,1034.90,0.00,10.00
NYC,2013-04-21 19:51,8.30,43.81,1035.40,0.00,10.00
NYC,2013-04-21 20:51,7.80,45.33,1036.20,0.00,10.00
NYC,2013-04-21 21:51,7.80,47.05,1036.50,0.00,10.00
NYC,2013-04-21 22:51,7.80,47.05,1036.50,0.00,10.00
NYC,2013-04-21 23:51,7.20,55.56,1036.80,0.00,10.00
NYC,2013-04-22 00:51,7.20,55.56,1037.00,0.00,10.00
NYC,2013-04-22 01:51,6.70,50.73,1036.90,0.00,10.00
NYC,2013-04-22 02:51,6.10,55.27,1037.00,0.00,10.00
NYC,2013-04-22 03:51,5.60,59.36,1036.70,0.00,10.00
NYC,2013-04-22 04:51,5.60,64.35,1037.10,0.00,10.00
NYC,2013-04-22 05:51,5.60,67.22,1037.30,0.00,10.00
NYC,2013-04-22 06:51,6.10,62.16,1037.50,0.00,10.00
NYC,2013-04-22 07:51,6.70,65.07,1037.30,0.00,10.00
NYC,2013-04-22 08:51,7.80,57.78,1037.90,0.00,10.00
NYC,2013-04-22 09:51,9.40,44.14,1037.80,0.00,10.00
NYC,2013-04-22 10:51,10.00,49.81,1037.70,0.00,10.00
NYC,2013-04-22 11:51,10.60,47.85,1037.50,0.00,10.00
NYC,2013-04-22 12:51,11.10,46.28,1036.80,0.00,10.00
NYC,2013-04-22 13:51,11.10,48.34,1035.80,0.00,10.00
NYC,2013-04-22 14:51,12.20,43.04,1035.40,0.00,10.00
NYC,2013-04-22 15:51,11.70,41.05,1034.50,0.00,10.00
NYC,2013-04-22 16:51,12.20,41.20,1033.90,0.00,10.00
NYC,2013-04-22 17:51,11.70,39.28,1033.50,0.00,10.00
NYC,2013-04-22 18:51,10.60,38.96,1033.30,0.00,10.00
NYC,2013-04-22 19:51,9.40,44.14,1033.10,0.00,10.00
NYC,2013-04-22 20:51,8.90,47.36,1033.20,0.00,10.00
NYC,2013-04-22 21:51,8.30,55.85,1033.30,0.00,10.00
NYC,2013-04-22 22:51,7.80,62.56,1033.00,0.00,10.00
NYC,2013-04-22 23:51,7.20,60.20,1032.50,0.00,10.00
NYC,2013-04-23 00:51,6.70,62.30,1032.10,0.00,10.00
NYC,2013-04-23 01:14,6.70,62.30,M,0.00,10.00
NYC,2013-04-23 01:51,6.70,65.07,1031.50,0.00,10.00
NYC,2013-04-23 02:26,5.60,67.22,M,0.00,10.00
NYC,2013-04-23 02:51,5.60,67.22,1030.30,0.00,10.00
NYC,2013-04-23 03:51,5.60,67.22,1029.90,0.00,10.00
NYC,2013-04-23 04:15,5.00,67.09,M,0.00,10.00
NYC,2013-04-23 04:51,5.00,67.09,1029.40,0.00,10.00
NYC,2013-04-23 05:07,5.00,67.09,M,0.00,10.00
NYC,2013-04-23 05:51,5.00,64.68,1029.30,0.00,10.00
NYC,2013-04-23 06:49,5.00,65.16,M,0.00,10.00
NYC,2013-04-23 06:51,5.00,64.68,1029.10,0.00,10.00
NYC,2013-04-23 07:51,5.00,67.09,1028.80,0.00,10.00
NYC,2013-04-23 08:51,5.60,70.20,1028.40,0.00,10.00
NYC,2013-04-23 09:51,6.10,70.30,1028.10,0.00,10.00
NYC,2013-04-23 10:51,6.10,76.06,1027.70,0.00,5.00
NYC,2013-04-23 11:26,6.10,85.79,M,0.00,4.00
NYC,2013-04-23 11:51,6.70,78.91,1026.90,0.00,10.00
NYC,2013-04-23 12:51,7.20,76.25,1025.90,0.00,10.00
NYC,2013-04-23 13:06,7.80,73.18,M,0.00,10.00
NYC,2013-04-23 13:51,8.90,67.92,1024.60,0.00,10.00
NYC,2013-04-23 14:51,8.90,67.92,1023.80,0.00,10.00
NYC,2013-04-23 15:51,9.40,65.67,1023.40,0.00,10.00
NYC,2013-04-23 16:51,10.60,63.22,1023.20,0.00,10.00
NYC,2013-04-23 17:51,10.60,63.22,1022.50,0.00,10.00
NYC,2013-04-23 18:51,11.10,61.15,1021.80,0.00,10.00
NYC,2013-04-23 19:51,10.60,63.22,1021.30,0.00,10.00
NYC,2013-04-23 20:51,10.60,63.22,1020.20,0.00,10.00
NYC,2013-04-23 21:03,10.00,65.80,M,0.00,10.00
NYC,2013-04-23 21:51,9.40,65.67,1020.60,0.00,10.00
NYC,2013-04-23 22:51,8.90,67.92,1019.90,0.00,10.00
NYC,2013-04-23 23:51,8.30,70.74,1019.90,0.00,10.00
NYC,2013-04-24 00:51,8.30,70.74,1019.00,0.00,10.00
NYC,2013-04-24 01:51,7.80,73.18,1018.20,0.00,10.00
NYC,2013-04-24 02:51,7.20,76.25,1018.20,0.00,10.00
NYC,2013-04-24 03:51,7.20,76.25,1017.40,0.00,10.00
NYC,2013-04-24 04:51,6.70,76.16,1017.70,0.00,10.00
NYC,2013-04-24 05:51,6.70,76.16,1017.80,0.00,10.00
NYC,2013-04-24 06:51,6.70,76.16,1018.10,0.00,10.00
NYC,2013-04-24 07:51,8.30,68.28,1018.20,0.00,10.00
NYC,2013-04-24 08:51,10.00,65.80,1017.70,0.00,10.00
NYC,2013-04-24 09:51,12.20,58.89,1017.10,0.00,10.00
NYC,2013-04-24 10:51,14.40,53.20,1016.80,0.00,10.00
NYC,2013-04-24 11:51,16.70,49.55,1015.40,0.00,10.00
NYC,2013-04-24 12:51,19.40,45.09,1014.20,0.00,10.00
NYC,2013-04-24 13:51,18.30,46.67,1013.20,0.00,10.00
NYC,2013-04-24 14:51,18.30,50.32,1012.50,0.00,8.00
NYC,2013-04-24 15:51,17.80,53.73,1011.60,0.00,7.00
NYC,2013-04-24 16:51,16.70,57.60,1011.40,0.00,8.00
NYC,2013-04-24 17:51,13.90,68.95,1010.90,0.00,8.00
NYC,2013-04-24 18:51,12.20,77.06,1010.50,0.00,7.00
NYC,2013-04-24 19:51,12.20,80.25,1010.90,0.00,7.00
NYC,2013-04-24 20:51,12.20,80.25,1011.70,0.00,7.00
NYC,2013-04-24 21:51,12.80,77.15,1011.70,0.00,8.00
NYC,2013-04-24 22:51,12.80,79.80,1011.90,0.00,8.00
NYC,2013-04-24 23:51,12.80,79.80,1011.40,0.00,8.00
NYC,2013-04-25 00:51,13.90,77.32,1011.50,0.00,9.00
NYC,2013-04-25 01:51,15.60,72.13,1012.30,0.00,10.00
NYC,2013-04-25 02:51,15.00,49.08,1012.80,0.00,10.00
NYC,2013-04-25 03:51,12.80,52.40,1014.80,0.00,10.00
NYC,2013-04-25 04:51,10.60,45.81,1016.60,0.00,10.00
NYC,2013-04-25 05:51,9.40,45.79,1018.30,0.00,10.00
NYC,2013-04-25 06:51,8.30,49.33,1020.00,0.00,10.00
NYC,2013-04-25 07:51,7.80,49.19,1021.30,0.00,10.00
NYC,2013-04-25 08:51,8.90,43.67,1021.80,0.00,10.00
NYC,2013-04-25 09:51,10.00,39.07,1022.00,0.00,10.00
NYC,2013-04-25 10:51,11.70,32.13,1022.00,0.00,10.00
NYC,2013-04-25 11:51,13.30,25.43,1022.20,0.00,10.00
NYC,2013-04-25 12:51,14.40,23.68,1022.10,0.00,10.00
NYC,2013-04-25 13:51,15.60,22.77,1021.60,0.00,10.00
NYC,2013-04-25 14:51,17.20,18.19,1021.10,0.00,10.00
NYC,2013-04-25 15:51,18.30,17.64,1021.00,0.00,10.00
NYC,2013-04-25 16:51,18.30,17.64,1021.00,0.00,10.00
NYC,2013-04-25 17:51,18.30,16.97,1021.30,0.00,10.00
NYC,2013-04-25 18:51,16.70,20.43,1021.70,0.00,10.00
NYC,2013-04-25 19:51,15.00,28.14,1022.30,0.00,10.00
NYC,2013-04-25 20:51,13.30,38.34,1023.30,0.00,10.00
NYC,2013-04-25 21:51,12.80,43.21,1024.10,0.00,10.00
NYC,2013-04-25 22:51,12.20,46.60,1024.50,0.00,10.00
NYC,2013-04-25 23:51,12.20,44.95,1024.70,0.00,10.00
NYC,2013-04-26 00:51,11.70,44.48,1024.80,0.00,10.00
NYC,2013-04-26 01:51,11.10,44.31,1024.80,0.00,10.00
NYC,2013-04-26 02:51,11.70,42.58,1025.00,0.00,10.00
NYC,2013-04-26 03:51,11.10,40.88,1025.40,0.00,10.00
NYC,2013-04-26 04:51,11.10,40.88,1026.10,0.00,10.00
NYC,2013-04-26 05:51,10.60,44.16,1026.70,0.00,10.00
NYC,2013-04-26 06:51,10.60,44.16,1027.70,0.00,10.00
NYC,2013-04-26 07:51,10.60,45.81,1028.30,0.00,10.00
NYC,2013-04-26 08:51,12.20,43.04,1028.80,0.00,10.00
NYC,2013-04-26 09:51,13.30,40.05,1028.90,0.00,10.00
NYC,2013-04-26 10:51,15.00,35.87,1029.00,0.00,10.00
NYC,2013-04-26 11:51,16.10,32.00,1028.70,0.00,10.00
NYC,2013-04-26 12:51,17.20,29.84,1028.10,0.00,10.00
NYC,2013-04-26 13:51,17.80,26.50,1027.70,0.00,10.00
NYC,2013-04-26 14:51,18.90,21.97,1027.40,0.00,10.00
NYC,2013-04-26 15:51,18.90,21.97,1027.00,0.00,10.00
NYC,2013-04-26 16:51,18.90,19.34,1026.90,0.00,10.00
NYC,2013-04-26 17:51,18.30,17.64,1027.10,0.00,10.00
NYC,2013-04-26 18:51,17.20,19.79,1027.40,0.00,10.00
NYC,2013-04-26 19:51,15.00,30.53,1027.60,0.00,10.00
NYC,2013-04-26 20:51,13.90,36.87,1028.40,0.00,10.00
NYC,2013-04-26 21:51,13.90,38.51,1028.70,0.00,10.00
NYC,2013-04-26 22:51,13.30,36.96,1029.10,0.00,10.00
NYC,2013-04-26 23:51,12.20,39.72,1029.60,0.00,10.00
NYC,2013-04-27 00:51,11.70,39.28,1030.00,0.00,10.00
NYC,2013-04-27 01:51,11.10,39.40,1030.00,0.00,10.00
NYC,2013-04-27 02:51,10.60,38.96,1029.50,0.00,10.00
NYC,2013-04-27 03:51,10.00,40.55,1029.60,0.00,10.00
NYC,2013-04-27 04:51,9.40,44.14,1029.70,0.00,10.00
NYC,2013-04-27 05:51,8.90,47.36,1029.60,0.00,10.00
NYC,2013-04-27 06:51,9.40,44.14,1030.00,0.00,10.00
NYC,2013-04-27 07:51,10.60,42.26,1030.10,0.00,10.00
NYC,2013-04-27 08:51,12.20,41.20,1030.20,0.00,10.00
NYC,2013-04-27 09:51,13.90,32.78,1029.90,0.00,10.00
NYC,2013-04-27 10:51,15.00,29.20,1030.00,0.00,10.00
NYC,2013-04-27 11:51,18.30,24.75,1029.30,0.00,10.00
NYC,2013-04-27 12:51,18.90,20.23,1028.20,0.00,10.00
NYC,2013-04-27 13:51,19.40,17.91,1027.50,0.00,10.00
NYC,2013-04-27 14:51,21.10,17.65,1026.90,0.00,10.00
NYC,2013-04-27 15:51,20.00,19.62,1026.00,0.00,10.00
NYC,2013-04-27 16:51,20.60,20.52,1025.80,0.00,10.00
NYC,2013-04-27 17:51,18.30,24.75,1025.50,0.00,10.00
NYC,2013-04-27 18:51,16.10,28.45,1025.60,0.00,10.00
NYC,2013-04-27 19:51,15.00,29.20,1025.60,0.00,10.00
NYC,2013-04-27 20:51,14.40,32.93,1026.20,0.00,10.00
NYC,2013-04-27 21:51,14.40,30.36,1026.30,0.00,10.00
NYC,2013-04-27 22:51,13.90,28.89,1026.20,0.00,10.00
NYC,2013-04-27 23:51,13.90,28.89,1026.20,0.00,10.00
NYC,2013-04-28 00:51,12.80,32.46,1026.20,0.00,10.00
NYC,2013-04-28 01:51,12.20,32.28,1025.90,0.00,10.00
NYC,2013-04-28 02:51,12.80,32.46,1025.30,0.00,10.00
NYC,2013-04-28 03:51,11.70,41.05,1025.20,0.00,10.00
NYC,2013-04-28 04:51,11.10,44.31,1025.30,0.00,10.00
NYC,2013-04-28 05:51,11.10,46.28,1025.10,0.00,10.00
NYC,2013-04-28 06:51,11.70,52.11,1025.50,0.00,10.00
NYC,2013-04-28 07:51,12.80,50.58,1026.10,0.00,10.00
NYC,2013-04-28 08:51,14.40,47.22,1026.40,0.00,9.00
NYC,2013-04-28 09:51,16.10,44.16,1026.10,0.00,10.00
NYC,2013-04-28 10:51,17.80,36.68,1025.90,0.00,10.00
NYC,2013-04-28 11:51,18.90,39.96,1025.70,0.00,10.00
NYC,2013-04-28 12:51,20.00,33.12,1025.20,0.00,10.00
NYC,2013-04-28 13:51,20.00,31.97,1024.90,0.00,10.00
NYC,2013-04-28 14:51,19.40,21.30,1024.40,0.00,10.00
NYC,2013-04-28 15:51,18.30,24.75,1024.10,0.00,10.00
NYC,2013-04-28 16:51,16.70,27.38,1023.80,0.00,10.00
NYC,2013-04-28 17:51,15.60,30.48,1023.30,0.00,10.00
NYC,2013-04-28 18:51,14.40,32.93,1023.00,0.00,10.00
NYC,2013-04-28 19:51,13.90,32.78,1023.20,0.00,10.00
NYC,2013-04-28 20:51,13.30,35.37,1023.30,0.00,10.00
NYC,2013-04-28 21:51,13.30,38.34,1023.70,0.00,10.00
NYC,2013-04-28 22:51,13.30,57.14,1024.00,0.00,10.00
NYC,2013-04-28 23:51,13.30,57.14,1023.90,0.00,10.00
NYC,2013-04-29 00:51,13.30,61.67,1024.00,0.00,10.00
NYC,2013-04-29 01:51,13.30,64.28,1023.40,0.00,10.00
NYC,2013-04-29 02:51,13.30,66.52,1023.00,0.00,10.00
NYC,2013-04-29 03:51,12.80,68.73,1022.90,0.00,10.00
NYC,2013-04-29 04:51,12.80,66.41,1022.90,0.00,10.00
NYC,2013-04-29 05:51,12.20,71.49,1023.10,0.00,10.00
NYC,2013-04-29 06:51,11.70,76.98,1023.40,0.00,8.00
NYC,2013-04-29 07:51,12.20,74.48,1023.90,0.00,10.00
NYC,2013-04-29 08:51,11.70,73.89,1023.80,0.00,10.00
NYC,2013-04-29 09:51,11.70,79.64,1023.80,0.00,8.00
NYC,2013-04-29 10:51,12.20,74.48,1023.70,0.00,10.00
NYC,2013-04-29 11:51,12.20,71.49,1023.50,0.00,10.00
NYC,2013-04-29 12:51,12.80,74.08,1023.20,0.00,9.00
NYC,2013-04-29 13:51,12.20,80.25,1023.20,0.51,6.00
NYC,2013-04-29 14:51,12.20,86.41,1023.00,0.51,10.00
NYC,2013-04-29 15:51,12.80,79.80,1022.40,0.00,10.00
NYC,2013-04-29 16:51,13.30,71.70,1022.20,0.00,10.00
NYC,2013-04-29 17:51,13.90,63.97,1022.40,0.00,10.00
NYC,2013-04-29 18:51,13.30,64.28,1022.40,0.00,10.00
NYC,2013-04-29 19:51,13.30,61.67,1022.60,0.00,10.00
NYC,2013-04-29 20:51,12.80,68.73,1023.30,0.00,10.00
NYC,2013-04-29 21:51,12.20,77.06,1023.90,0.00,10.00
NYC,2013-04-29 22:16,12.20,77.06,M,0.00,10.00
NYC,2013-04-29 22:51,12.80,68.73,1023.40,0.00,10.00
NYC,2013-04-29 23:47,12.00,71.45,M,0.00,10.00
NYC,2013-04-29 23:51,12.20,71.49,1023.50,0.00,10.00
NYC,2013-04-30 00:51,11.10,82.87,1023.50,0.00,9.00
NYC,2013-04-30 01:51,11.70,76.98,1023.10,0.00,10.00
NYC,2013-04-30 02:51,11.70,76.98,1023.00,0.00,10.00
NYC,2013-04-30 03:51,11.10,86.30,1023.40,0.00,10.00
NYC,2013-04-30 04:51,11.10,80.10,1023.50,0.00,10.00
NYC,2013-04-30 05:51,11.10,76.88,1023.80,0.00,10.00
NYC,2013-04-30 06:51,11.10,74.29,1024.50,0.00,10.00
NYC,2013-04-30 07:51,11.70,68.50,1025.00,0.00,10.00
NYC,2013-04-30 08:51,12.80,66.41,1025.60,0.00,10.00
NYC,2013-04-30 09:51,13.90,63.97,1025.90,0.00,10.00
NYC,2013-04-30 10:51,16.10,55.52,1025.90,0.00,10.00
NYC,2013-04-30 11:51,18.30,43.26,1025.70,0.00,10.00
NYC,2013-04-30 12:51,19.40,38.74,1025.40,0.00,10.00
NYC,2013-04-30 13:51,19.40,19.61,1025.30,0.00,10.00
NYC,2013-04-30 14:51,18.90,17.79,1025.60,0.00,10.00
NYC,2013-04-30 15:51,19.40,20.36,1025.50,0.00,10.00
NYC,2013-04-30 16:51,18.30,17.64,1025.90,0.00,10.00
NYC,2013-04-30 17:51,16.10,20.27,1026.40,0.00,10.00
NYC,2013-04-30 18:51,15.60,24.93,1026.60,0.00,10.00
NYC,2013-04-30 19:51,15.60,24.93,1026.70,0.00,10.00
NYC,2013-04-30 20:51,13.30,27.65,1026.90,0.00,10.00
NYC,2013-04-30 21:51,12.80,27.30,1027.30,0.00,10.00
NYC,2013-04-30 22:51,12.20,29.72,1027.00,0.00,10.00
NYC,2013-04-30 23:51,11.70,33.36,1027.00,0.00,10.00
NYC,2013-05-01 00:51,11.10,33.44,1027.50,0.00,10.00
NYC,2013-05-01 01:51,10.60,42.26,1027.70,0.00,10.00
NYC,2013-05-01 02:51,10.60,42.26,1027.50,0.00,10.00
NYC,2013-05-01 03:51,10.60,44.16,1028.00,0.00,10.00
NYC,2013-05-01 04:51,9.40,45.79,1028.40,0.00,10.00
